Serviço;Operadora;UF;UF_nome;Ano;Indicador;Calculo;Alternativas;Nota;Posição;Ranking
Telefonia Móvel Pré-paga;Tim;TO;Tocantins;2017;Canais de Atendimento;Média Indicadores;;7.22;13º;
Telefonia Móvel Pré-paga;Vivo;TO;Tocantins;2017;Canais de Atendimento;Média Indicadores;;7.39;8º;
Telefonia Móvel Pré-paga;Total;TO;Tocantins;2017;Capacidade de Resolução;Média Indicadores;;5.81;4º;
Telefonia Móvel Pré-paga;Claro;TO;Tocantins;2017;Capacidade de Resolução;Média Indicadores;;6.2;8º;
Telefonia Móvel Pré-paga;Oi;TO;Tocantins;2017;Capacidade de Resolução;Média Indicadores;;5.26;10º;
Telefonia Móvel Pré-paga;Tim;TO;Tocantins;2017;Capacidade de Resolução;Média Indicadores;;5.75;14º;
Telefonia Móvel Pré-paga;Vivo;TO;Tocantins;2017;Capacidade de Resolução;Média Indicadores;;5.43;14º;
Telefonia Móvel Pré-paga;Vivo;TO;Tocantins;2017;Funcionamento;Média Indicadores;;8.03;5º;1
Telefonia Móvel Pré-paga;Claro;TO;Tocantins;2017;Funcionamento;Média Indicadores;;7.59;12º;2
Telefonia Móvel Pré-paga;Oi;TO;Tocantins;2017;Funcionamento;Média Indicadores;;7;15º;3
Telefonia Móvel Pré-paga;Tim;TO;Tocantins;2017;Funcionamento;Média Indicadores;;7.29;10º;3
Telefonia Móvel Pré-paga;Total;TO;Tocantins;2017;Funcionamento;Média Indicadores;;7.42;2º;
Telefonia Móvel Pré-paga;Claro;TO;Tocantins;2017;Oferta e Contratação;Média Indicadores;;6.96;16º;1
Telefonia Móvel Pré-paga;Oi;TO;Tocantins;2017;Oferta e Contratação;Média Indicadores;;6.73;13º;1
Telefonia Móvel Pré-paga;Tim;TO;Tocantins;2017;Oferta e Contratação;Média Indicadores;;7.08;11º;1
Telefonia Móvel Pré-paga;Vivo;TO;Tocantins;2017;Oferta e Contratação;Média Indicadores;;7.11;9º;1
Telefonia Móvel Pré-paga;Total;TO;Tocantins;2017;Oferta e Contratação;Média Indicadores;;6.92;9º;
Telefonia Móvel Pré-paga;Tim;TO;Tocantins;2017;Recarga;Média Indicadores;;7.23;8º;1
Telefonia Móvel Pré-paga;Vivo;TO;Tocantins;2017;Recarga;Média Indicadores;;7.25;9º;1
Telefonia Móvel Pré-paga;Claro;TO;Tocantins;2017;Recarga;Média Indicadores;;7.09;16º;2
Telefonia Móvel Pré-paga;Oi;TO;Tocantins;2017;Recarga;Média Indicadores;;6.8;15º;2
Telefonia Móvel Pré-paga;Total;TO;Tocantins;2017;Recarga;Média Indicadores;;7.03;5º;
Telefonia Móvel Pré-paga;Claro;TO;Tocantins;2017;Satisfação Geral;Média Indicadores;;7.1;15º;1
Telefonia Móvel Pré-paga;Oi;TO;Tocantins;2017;Satisfação Geral;Média Indicadores;;6.91;15º;1
Telefonia Móvel Pré-paga;Tim;TO;Tocantins;2017;Satisfação Geral;Média Indicadores;;7.2;8º;1
Telefonia Móvel Pré-paga;Vivo;TO;Tocantins;2017;Satisfação Geral;Média Indicadores;;7.23;13º;1
Telefonia Móvel Pré-paga;Total;TO;Tocantins;2017;Satisfação Geral;Média Indicadores;;7.06;5º;
TV por Assinatura;Total;TO;Tocantins;2017;Atendimento Telefônico;Média Indicadores;;6.5;23º;
TV por Assinatura;Sky;TO;Tocantins;2017;Atendimento Telefônico;Média Indicadores;;6.5;24º;
TV por Assinatura;Total;TO;Tocantins;2017;Canais de Atendimento;Média Indicadores;;7.06;23º;
TV por Assinatura;Sky;TO;Tocantins;2017;Canais de Atendimento;Média Indicadores;;7.06;26º;
TV por Assinatura;Total;TO;Tocantins;2017;Capacidade de Resolução;Média Indicadores;;6.3;27º;
TV por Assinatura;Sky;TO;Tocantins;2017;Capacidade de Resolução;Média Indicadores;;6.3;25º;
TV por Assinatura;Sky;TO;Tocantins;2017;Cobrança;Média Indicadores;;6.73;27º;1
TV por Assinatura;Total;TO;Tocantins;2017;Cobrança;Média Indicadores;;6.73;27º;
TV por Assinatura;Sky;TO;Tocantins;2017;Funcionamento;Média Indicadores;;8.29;17º;1
TV por Assinatura;Total;TO;Tocantins;2017;Funcionamento;Média Indicadores;;8.29;13º;
TV por Assinatura;Sky;TO;Tocantins;2017;Oferta e Contratação;Média Indicadores;;7.01;24º;1
TV por Assinatura;Total;TO;Tocantins;2017;Oferta e Contratação;Média Indicadores;;7.01;23º;
TV por Assinatura;Total;TO;Tocantins;2017;Reparo e Instalação;Média Indicadores;;7.39;19º;
TV por Assinatura;Sky;TO;Tocantins;2017;Reparo e Instalação;Média Indicadores;;7.39;10º;
TV por Assinatura;Sky;TO;Tocantins;2017;Satisfação Geral;Média Indicadores;;6.96;21º;1
TV por Assinatura;Total;TO;Tocantins;2017;Satisfação Geral;Média Indicadores;;6.96;20º;
Banda Larga Fixa;Total;Total Brasil;;2017;Atendimento Telefônico;Média Indicadores;;5.94;;
Banda Larga Fixa;Algar;Total Brasil;;2017;Atendimento Telefônico;Média Indicadores;;7.08;;
Banda Larga Fixa;Brisanet;Total Brasil;;2017;Atendimento Telefônico;Média Indicadores;;7.35;;
Banda Larga Fixa;Cabo Telecom;Total Brasil;;2017;Atendimento Telefônico;Média Indicadores;;8.17;;
Banda Larga Fixa;NET;Total Brasil;;2017;Atendimento Telefônico;Média Indicadores;;6.02;;
Banda Larga Fixa;Oi;Total Brasil;;2017;Atendimento Telefônico;Média Indicadores;;5.6;;
Banda Larga Fixa;Sercomtel;Total Brasil;;2017;Atendimento Telefônico;Média Indicadores;;7.25;;
Banda Larga Fixa;Sky;Total Brasil;;2017;Atendimento Telefônico;Média Indicadores;;6.32;;
Banda Larga Fixa;Tim;Total Brasil;;2017;Atendimento Telefônico;Média Indicadores;;6;;
Banda Larga Fixa;Vivo;Total Brasil;;2017;Atendimento Telefônico;Média Indicadores;;6.06;;
Banda Larga Fixa;Total;Total Brasil;;2017;Canais de Atendimento;Média Indicadores;;6.65;;
Banda Larga Fixa;Algar;Total Brasil;;2017;Canais de Atendimento;Média Indicadores;;7.49;;
Banda Larga Fixa;Brisanet;Total Brasil;;2017;Canais de Atendimento;Média Indicadores;;7.98;;
Banda Larga Fixa;Cabo Telecom;Total Brasil;;2017;Canais de Atendimento;Média Indicadores;;8.43;;
Banda Larga Fixa;NET;Total Brasil;;2017;Canais de Atendimento;Média Indicadores;;6.63;;
Banda Larga Fixa;Oi;Total Brasil;;2017;Canais de Atendimento;Média Indicadores;;6.29;;
Banda Larga Fixa;Sercomtel;Total Brasil;;2017;Canais de Atendimento;Média Indicadores;;8.02;;
Banda Larga Fixa;Sky;Total Brasil;;2017;Canais de Atendimento;Média Indicadores;;6.95;;
Banda Larga Fixa;Tim;Total Brasil;;2017;Canais de Atendimento;Média Indicadores;;6.69;;
Banda Larga Fixa;Vivo;Total Brasil;;2017;Canais de Atendimento;Média Indicadores;;6.91;;
Banda Larga Fixa;Total;Total Brasil;;2017;Capacidade de Resolução;Média Indicadores;;5.8;;
Banda Larga Fixa;Algar;Total Brasil;;2017;Capacidade de Resolução;Média Indicadores;;6.31;;
Banda Larga Fixa;Brisanet;Total Brasil;;2017;Capacidade de Resolução;Média Indicadores;;7.08;;
Banda Larga Fixa;Cabo Telecom;Total Brasil;;2017;Capacidade de Resolução;Média Indicadores;;7.61;;
Banda Larga Fixa;NET;Total Brasil;;2017;Capacidade de Resolução;Média Indicadores;;5.79;;
Banda Larga Fixa;Oi;Total Brasil;;2017;Capacidade de Resolução;Média Indicadores;;5.38;;
Banda Larga Fixa;Sercomtel;Total Brasil;;2017;Capacidade de Resolução;Média Indicadores;;6.91;;
Banda Larga Fixa;Sky;Total Brasil;;2017;Capacidade de Resolução;Média Indicadores;;5.32;;
Banda Larga Fixa;Tim;Total Brasil;;2017;Capacidade de Resolução;Média Indicadores;;6.43;;
Banda Larga Fixa;Vivo;Total Brasil;;2017;Capacidade de Resolução;Média Indicadores;;6.11;;
Banda Larga Fixa;Cabo Telecom;Total Brasil;;2017;Cobrança;Média Indicadores;;8.66;;1
Banda Larga Fixa;Brisanet;Total Brasil;;2017;Cobrança;Média Indicadores;;8.18;;2
Banda Larga Fixa;Sercomtel;Total Brasil;;2017;Cobrança;Média Indicadores;;8.07;;2
Banda Larga Fixa;Tim;Total Brasil;;2017;Cobrança;Média Indicadores;;8.17;;2
Banda Larga Fixa;Algar;Total Brasil;;2017;Cobrança;Média Indicadores;;7.33;;3
Banda Larga Fixa;NET;Total Brasil;;2017;Cobrança;Média Indicadores;;7.02;;4
Banda Larga Fixa;Vivo;Total Brasil;;2017;Cobrança;Média Indicadores;;7.06;;4
Banda Larga Fixa;Sky;Total Brasil;;2017;Cobrança;Média Indicadores;;6.26;;5
Banda Larga Fixa;Oi;Total Brasil;;2017;Cobrança;Média Indicadores;;6.04;;6
Banda Larga Fixa;Total;Total Brasil;;2017;Cobrança;Média Indicadores;;6.8;;
Banda Larga Fixa;Cabo Telecom;Total Brasil;;2017;Funcionamento;Média Indicadores;;7.53;;1
Banda Larga Fixa;Tim;Total Brasil;;2017;Funcionamento;Média Indicadores;;7.52;;1
Banda Larga Fixa;Brisanet;Total Brasil;;2017;Funcionamento;Média Indicadores;;7.23;;2
Banda Larga Fixa;NET;Total Brasil;;2017;Funcionamento;Média Indicadores;;6.54;;3
Banda Larga Fixa;Sercomtel;Total Brasil;;2017;Funcionamento;Média Indicadores;;6.61;;3
Banda Larga Fixa;Algar;Total Brasil;;2017;Funcionamento;Média Indicadores;;6.22;;4
Banda Larga Fixa;Vivo;Total Brasil;;2017;Funcionamento;Média Indicadores;;6.27;;4
Banda Larga Fixa;Oi;Total Brasil;;2017;Funcionamento;Média Indicadores;;5.59;;5
Banda Larga Fixa;Sky;Total Brasil;;2017;Funcionamento;Média Indicadores;;5.1;;6
Banda Larga Fixa;Total;Total Brasil;;2017;Funcionamento;Média Indicadores;;6.21;;
Banda Larga Fixa;Cabo Telecom;Total Brasil;;2017;Oferta e Contratação;Média Indicadores;;8.21;;1
Banda Larga Fixa;Brisanet;Total Brasil;;2017;Oferta e Contratação;Média Indicadores;;7.83;;2
Banda Larga Fixa;Sercomtel;Total Brasil;;2017;Oferta e Contratação;Média Indicadores;;7.35;;3
Banda Larga Fixa;Tim;Total Brasil;;2017;Oferta e Contratação;Média Indicadores;;7.57;;3
Banda Larga Fixa;Algar;Total Brasil;;2017;Oferta e Contratação;Média Indicadores;;6.81;;4
Banda Larga Fixa;Vivo;Total Brasil;;2017;Oferta e Contratação;Média Indicadores;;6.6;;4
Banda Larga Fixa;NET;Total Brasil;;2017;Oferta e Contratação;Média Indicadores;;6.4;;5
Banda Larga Fixa;Sky;Total Brasil;;2017;Oferta e Contratação;Média Indicadores;;5.91;;6
Banda Larga Fixa;Oi;Total Brasil;;2017;Oferta e Contratação;Média Indicadores;;5.62;;7
Banda Larga Fixa;Total;Total Brasil;;2017;Oferta e Contratação;Média Indicadores;;6.29;;
Banda Larga Fixa;Total;Total Brasil;;2017;Reparo e Instalação;Média Indicadores;;6.76;;
Banda Larga Fixa;Algar;Total Brasil;;2017;Reparo e Instalação;Média Indicadores;;7.2;;
Banda Larga Fixa;Brisanet;Total Brasil;;2017;Reparo e Instalação;Média Indicadores;;7.26;;
Banda Larga Fixa;Cabo Telecom;Total Brasil;;2017;Reparo e Instalação;Média Indicadores;;8.02;;
Banda Larga Fixa;NET;Total Brasil;;2017;Reparo e Instalação;Média Indicadores;;6.91;;
Banda Larga Fixa;Oi;Total Brasil;;2017;Reparo e Instalação;Média Indicadores;;6.26;;
Banda Larga Fixa;Sercomtel;Total Brasil;;2017;Reparo e Instalação;Média Indicadores;;7.72;;
Banda Larga Fixa;Sky;Total Brasil;;2017;Reparo e Instalação;Média Indicadores;;5.62;;
Banda Larga Fixa;Tim;Total Brasil;;2017;Reparo e Instalação;Média Indicadores;;7.05;;
Banda Larga Fixa;Vivo;Total Brasil;;2017;Reparo e Instalação;Média Indicadores;;7.07;;
Banda Larga Fixa;Cabo Telecom;Total Brasil;;2017;Satisfação Geral;Média Indicadores;;7.64;;1
Banda Larga Fixa;Tim;Total Brasil;;2017;Satisfação Geral;Média Indicadores;;7.54;;1
Banda Larga Fixa;Brisanet;Total Brasil;;2017;Satisfação Geral;Média Indicadores;;7.28;;2
Banda Larga Fixa;Sercomtel;Total Brasil;;2017;Satisfação Geral;Média Indicadores;;6.87;;3
Banda Larga Fixa;Algar;Total Brasil;;2017;Satisfação Geral;Média Indicadores;;6.39;;4
Banda Larga Fixa;NET;Total Brasil;;2017;Satisfação Geral;Média Indicadores;;6.43;;4
Banda Larga Fixa;Vivo;Total Brasil;;2017;Satisfação Geral;Média Indicadores;;6.38;;4
Banda Larga Fixa;Oi;Total Brasil;;2017;Satisfação Geral;Média Indicadores;;5.67;;5
Banda Larga Fixa;Sky;Total Brasil;;2017;Satisfação Geral;Média Indicadores;;5.38;;6
Banda Larga Fixa;Total;Total Brasil;;2017;Satisfação Geral;Média Indicadores;;6.23;;
Telefonia Fixa;Total;Total Brasil;;2017;Atendimento Telefônico;Média Indicadores;;6.04;;
Telefonia Fixa;Algar;Total Brasil;;2017;Atendimento Telefônico;Média Indicadores;;7.33;;
Telefonia Fixa;Claro;Total Brasil;;2017;Atendimento Telefônico;Média Indicadores;;6.36;;
Telefonia Fixa;Oi;Total Brasil;;2017;Atendimento Telefônico;Média Indicadores;;5.75;;
Telefonia Fixa;Sercomtel;Total Brasil;;2017;Atendimento Telefônico;Média Indicadores;;7.55;;
Telefonia Fixa;Tim;Total Brasil;;2017;Atendimento Telefônico;Média Indicadores;;6.43;;
Telefonia Fixa;Vivo;Total Brasil;;2017;Atendimento Telefônico;Média Indicadores;;6.06;;
Telefonia Fixa;Total;Total Brasil;;2017;Canais de Atendimento;Média Indicadores;;6.85;;
Telefonia Fixa;Algar;Total Brasil;;2017;Canais de Atendimento;Média Indicadores;;7.89;;
Telefonia Fixa;Claro;Total Brasil;;2017;Canais de Atendimento;Média Indicadores;;7.07;;
Telefonia Fixa;Oi;Total Brasil;;2017;Canais de Atendimento;Média Indicadores;;6.6;;
Telefonia Fixa;Sercomtel;Total Brasil;;2017;Canais de Atendimento;Média Indicadores;;8.17;;
Telefonia Fixa;Tim;Total Brasil;;2017;Canais de Atendimento;Média Indicadores;;7.14;;
Telefonia Fixa;Vivo;Total Brasil;;2017;Canais de Atendimento;Média Indicadores;;6.89;;
Telefonia Fixa;Total;Total Brasil;;2017;Capacidade de Resolução;Média Indicadores;;5.79;;
Telefonia Fixa;Algar;Total Brasil;;2017;Capacidade de Resolução;Média Indicadores;;6.79;;
Telefonia Fixa;Claro;Total Brasil;;2017;Capacidade de Resolução;Média Indicadores;;6;;
Telefonia Fixa;Oi;Total Brasil;;2017;Capacidade de Resolução;Média Indicadores;;5.43;;
Telefonia Fixa;Sercomtel;Total Brasil;;2017;Capacidade de Resolução;Média Indicadores;;6.84;;
Telefonia Fixa;Tim;Total Brasil;;2017;Capacidade de Resolução;Média Indicadores;;5.93;;
Telefonia Fixa;Vivo;Total Brasil;;2017;Capacidade de Resolução;Média Indicadores;;6.03;;
Telefonia Fixa;Sercomtel;Total Brasil;;2017;Cobrança;Média Indicadores;;8.3;;1
Telefonia Fixa;Tim;Total Brasil;;2017;Cobrança;Média Indicadores;;7.99;;2
Telefonia Fixa;Algar;Total Brasil;;2017;Cobrança;Média Indicadores;;7.73;;3
Telefonia Fixa;Claro;Total Brasil;;2017;Cobrança;Média Indicadores;;7.54;;4
Telefonia Fixa;Vivo;Total Brasil;;2017;Cobrança;Média Indicadores;;6.97;;5
Telefonia Fixa;Oi;Total Brasil;;2017;Cobrança;Média Indicadores;;6.31;;6
Telefonia Fixa;Total;Total Brasil;;2017;Cobrança;Média Indicadores;;6.91;;
Telefonia Fixa;Sercomtel;Total Brasil;;2017;Funcionamento;Média Indicadores;;8.7;;1
Telefonia Fixa;Algar;Total Brasil;;2017;Funcionamento;Média Indicadores;;8.41;;2
Telefonia Fixa;Claro;Total Brasil;;2017;Funcionamento;Média Indicadores;;8.11;;3
Telefonia Fixa;Vivo;Total Brasil;;2017;Funcionamento;Média Indicadores;;7.91;;4
Telefonia Fixa;Tim;Total Brasil;;2017;Funcionamento;Média Indicadores;;7.71;;5
Telefonia Fixa;Oi;Total Brasil;;2017;Funcionamento;Média Indicadores;;7.57;;6
Telefonia Fixa;Total;Total Brasil;;2017;Funcionamento;Média Indicadores;;7.85;;
Telefonia Fixa;Sercomtel;Total Brasil;;2017;Oferta e Contratação;Média Indicadores;;8;;1
Telefonia Fixa;Algar;Total Brasil;;2017;Oferta e Contratação;Média Indicadores;;7.54;;2
Telefonia Fixa;Tim;Total Brasil;;2017;Oferta e Contratação;Média Indicadores;;7.51;;2
Telefonia Fixa;Claro;Total Brasil;;2017;Oferta e Contratação;Média Indicadores;;7;;3
Telefonia Fixa;Vivo;Total Brasil;;2017;Oferta e Contratação;Média Indicadores;;6.55;;4
Telefonia Fixa;Oi;Total Brasil;;2017;Oferta e Contratação;Média Indicadores;;6.07;;5
Telefonia Fixa;Total;Total Brasil;;2017;Oferta e Contratação;Média Indicadores;;6.53;;
Telefonia Fixa;Total;Total Brasil;;2017;Reparo e Instalação;Média Indicadores;;7.02;;
Telefonia Fixa;Algar;Total Brasil;;2017;Reparo e Instalação;Média Indicadores;;7.98;;
Telefonia Fixa;Claro;Total Brasil;;2017;Reparo e Instalação;Média Indicadores;;7.46;;
Telefonia Fixa;Oi;Total Brasil;;2017;Reparo e Instalação;Média Indicadores;;6.6;;
Telefonia Fixa;Sercomtel;Total Brasil;;2017;Reparo e Instalação;Média Indicadores;;7.69;;
Telefonia Fixa;Tim;Total Brasil;;2017;Reparo e Instalação;Média Indicadores;;6.83;;
Telefonia Fixa;Vivo;Total Brasil;;2017;Reparo e Instalação;Média Indicadores;;7.3;;
Telefonia Fixa;Sercomtel;Total Brasil;;2017;Satisfação Geral;Média Indicadores;;8;;1
Telefonia Fixa;Algar;Total Brasil;;2017;Satisfação Geral;Média Indicadores;;7.69;;2
Telefonia Fixa;Tim;Total Brasil;;2017;Satisfação Geral;Média Indicadores;;7.58;;2
Telefonia Fixa;Claro;Total Brasil;;2017;Satisfação Geral;Média Indicadores;;7.37;;3
Telefonia Fixa;Vivo;Total Brasil;;2017;Satisfação Geral;Média Indicadores;;6.96;;4
Telefonia Fixa;Oi;Total Brasil;;2017;Satisfação Geral;Média Indicadores;;6.47;;5
Telefonia Fixa;Total;Total Brasil;;2017;Satisfação Geral;Média Indicadores;;6.92;;
Telefonia Móvel Pós-paga;Total;Total Brasil;;2017;Atendimento Telefônico;Média Indicadores;;5.99;;
Telefonia Móvel Pós-paga;Algar;Total Brasil;;2017;Atendimento Telefônico;Média Indicadores;;7.42;;
Telefonia Móvel Pós-paga;Claro;Total Brasil;;2017;Atendimento Telefônico;Média Indicadores;;6.25;;
Telefonia Móvel Pós-paga;Nextel;Total Brasil;;2017;Atendimento Telefônico;Média Indicadores;;6.1;;
Telefonia Móvel Pós-paga;Oi;Total Brasil;;2017;Atendimento Telefônico;Média Indicadores;;5.29;;
Telefonia Móvel Pós-paga;Porto Seguro;Total Brasil;;2017;Atendimento Telefônico;Média Indicadores;;8.71;;
Telefonia Móvel Pós-paga;Tim;Total Brasil;;2017;Atendimento Telefônico;Média Indicadores;;6.13;;
Telefonia Móvel Pós-paga;Vivo;Total Brasil;;2017;Atendimento Telefônico;Média Indicadores;;5.97;;
Telefonia Móvel Pós-paga;Total;Total Brasil;;2017;Canais de Atendimento;Média Indicadores;;6.91;;
Telefonia Móvel Pós-paga;Algar;Total Brasil;;2017;Canais de Atendimento;Média Indicadores;;7.93;;
Telefonia Móvel Pós-paga;Claro;Total Brasil;;2017;Canais de Atendimento;Média Indicadores;;7.04;;
Telefonia Móvel Pós-paga;Nextel;Total Brasil;;2017;Canais de Atendimento;Média Indicadores;;7.08;;
Telefonia Móvel Pós-paga;Oi;Total Brasil;;2017;Canais de Atendimento;Média Indicadores;;6.31;;
Telefonia Móvel Pós-paga;Porto Seguro;Total Brasil;;2017;Canais de Atendimento;Média Indicadores;;8.88;;
Telefonia Móvel Pós-paga;Tim;Total Brasil;;2017;Canais de Atendimento;Média Indicadores;;6.89;;
Telefonia Móvel Pós-paga;Vivo;Total Brasil;;2017;Canais de Atendimento;Média Indicadores;;7.1;;
Telefonia Móvel Pós-paga;Total;Total Brasil;;2017;Capacidade de Resolução;Média Indicadores;;6.11;;
Telefonia Móvel Pós-paga;Algar;Total Brasil;;2017;Capacidade de Resolução;Média Indicadores;;6.5;;
Telefonia Móvel Pós-paga;Claro;Total Brasil;;2017;Capacidade de Resolução;Média Indicadores;;6.11;;
Telefonia Móvel Pós-paga;Nextel;Total Brasil;;2017;Capacidade de Resolução;Média Indicadores;;6.17;;
Telefonia Móvel Pós-paga;Oi;Total Brasil;;2017;Capacidade de Resolução;Média Indicadores;;5.42;;
Telefonia Móvel Pós-paga;Porto Seguro;Total Brasil;;2017;Capacidade de Resolução;Média Indicadores;;8.09;;
Telefonia Móvel Pós-paga;Tim;Total Brasil;;2017;Capacidade de Resolução;Média Indicadores;;6.24;;
Telefonia Móvel Pós-paga;Vivo;Total Brasil;;2017;Capacidade de Resolução;Média Indicadores;;6.38;;
Telefonia Móvel Pós-paga;Porto Seguro;Total Brasil;;2017;Cobrança;Média Indicadores;;9.17;;1
Telefonia Móvel Pós-paga;Algar;Total Brasil;;2017;Cobrança;Média Indicadores;;7.66;;2
Telefonia Móvel Pós-paga;Tim;Total Brasil;;2017;Cobrança;Média Indicadores;;7.68;;2
Telefonia Móvel Pós-paga;Claro;Total Brasil;;2017;Cobrança;Média Indicadores;;7.32;;3
Telefonia Móvel Pós-paga;Vivo;Total Brasil;;2017;Cobrança;Média Indicadores;;7.29;;3
Telefonia Móvel Pós-paga;Nextel;Total Brasil;;2017;Cobrança;Média Indicadores;;6.85;;4
Telefonia Móvel Pós-paga;Oi;Total Brasil;;2017;Cobrança;Média Indicadores;;6.39;;5
Telefonia Móvel Pós-paga;Total;Total Brasil;;2017;Cobrança;Média Indicadores;;7.26;;
Telefonia Móvel Pós-paga;Porto Seguro;Total Brasil;;2017;Funcionamento;Média Indicadores;;7.97;;1
Telefonia Móvel Pós-paga;Nextel;Total Brasil;;2017;Funcionamento;Média Indicadores;;7.43;;2
Telefonia Móvel Pós-paga;Vivo;Total Brasil;;2017;Funcionamento;Média Indicadores;;7.34;;2
Telefonia Móvel Pós-paga;Claro;Total Brasil;;2017;Funcionamento;Média Indicadores;;7.05;;3
Telefonia Móvel Pós-paga;Tim;Total Brasil;;2017;Funcionamento;Média Indicadores;;6.95;;4
Telefonia Móvel Pós-paga;Algar;Total Brasil;;2017;Funcionamento;Média Indicadores;;6.73;;5
Telefonia Móvel Pós-paga;Oi;Total Brasil;;2017;Funcionamento;Média Indicadores;;6.44;;6
Telefonia Móvel Pós-paga;Total;Total Brasil;;2017;Funcionamento;Média Indicadores;;7.01;;
Telefonia Móvel Pós-paga;Porto Seguro;Total Brasil;;2017;Oferta e Contratação;Média Indicadores;;9.01;;1
Telefonia Móvel Pós-paga;Algar;Total Brasil;;2017;Oferta e Contratação;Média Indicadores;;7.38;;2
